order_id,order_date,year,month,month_name,quarter,customer_id,customer_segment,age_group,gender,country,region,city,sales_channel,traffic_source,category,sub_category,product_name,payment_method,shipping_method,campaign,quantity,unit_price_egp,discount_pct,revenue_egp,cost_egp,profit_egp,profit_margin,delivery_days,customer_rating,returned,website_visits_before_purchase
ORD-004205,2024-03-16,2024,3,March,Q1,CUST-00025,Premium,55+,Female,Egypt,Greater Cairo,New Cairo,Marketplace,Social Media,Electronics,Power Bank,Power Bank Model Pro,Cash,Standard,No Campaign,1,668.94,0,668.94,542.65,126.29,0.1888,4,3.7,No,2
ORD-004206,2025-03-19,2025,3,March,Q1,CUST-03941,Corporate,45-54,Male,Egypt,Canal & Sinai,Port Said,Mobile App,Paid Ads,Sports,Football,Football Model B,Debit Card,Express,No Campaign,2,578.22,0,1156.44,590.39,566.05,0.4895,3,3.9,No,1
ORD-004207,2024-11-29,2024,11,November,Q4,CUST-02988,Family,45-54,Female,Egypt,Delta,Zagazig,Mobile App,Search Engine,Electronics,Laptop,Laptop Model A,Credit Card,Standard,Black Friday,2,45924.45,0.2119,72388.44,60096.26,12292.18,0.1698,4,4.8,No,3
ORD-004208,2024-03-08,2024,3,March,Q1,CUST-05119,Family,45-54,Female,Egypt,Canal & Sinai,Ismailia,Online Store,Social Media,Sports,Football,Football Model A,Debit Card,Standard,Ramadan Sale,1,369.02,0.0706,342.98,202.22,140.76,0.4104,3,4.5,No,3
ORD-004209,2024-02-09,2024,2,February,Q1,CUST-04372,Student,35-44,Female,Egypt,Greater Cairo,New Cairo,Online Store,Search Engine,Beauty,Sunscreen,Sunscreen Model Pro,Credit Card,Standard,No Campaign,2,1118.97,0.0322,2165.96,1277.95,888.01,0.41,6,3.1,No,4
ORD-004210,2025-06-18,2025,6,June,Q2,CUST-04277,Young Professional,35-44,Male,Egypt,Alexandria Coast,Alexandria,Online Store,Search Engine,Sports,Running Shoes,Running Shoes Model B,Debit Card,Express,No Campaign,1,5440.67,0.0463,5188.69,2621.92,2566.77,0.4947,1,4.3,No,2
ORD-004211,2024-07-27,2024,7,July,Q3,CUST-02889,Young Professional,35-44,Female,Egypt,Greater Cairo,Giza,Physical Store,Direct,Fashion,Jacket,Jacket Model Pro,Wallet,Store Pickup,No Campaign,1,1722.05,0.0006,1720.96,1096.89,624.07,0.3626,1,4.3,No,0
ORD-004212,2024-02-11,2024,2,February,Q1,CUST-03447,Student,18-24,Female,Egypt,Upper Egypt,Luxor,Online Store,Email,Fashion,Jeans,Jeans Model Max,Credit Card,Standard,No Campaign,2,1733.09,0.0671,3233.56,1756.63,1476.93,0.4568,5,4.6,No,3
ORD-004213,2024-04-23,2024,4,April,Q2,CUST-02997,Premium,45-54,Male,Egypt,Greater Cairo,New Cairo,Physical Store,Direct,Sports,Football,Football Model B,Credit Card,Store Pickup,Ramadan Sale,4,900.36,0.1478,3069.12,1720.71,1348.41,0.4393,2,3.9,No,0
ORD-004214,2025-06-22,2025,6,June,Q2,CUST-00110,Family,35-44,Male,Egypt,Canal & Sinai,Sharm El Sheikh,Physical Store,Search Engine,Electronics,Power Bank,Power Bank Model Lite,Wallet,Store Pickup,Summer Offers,1,575.35,0.0409,551.8,444.23,107.57,0.1949,0,3.3,No,0
ORD-004215,2024-01-08,2024,1,January,Q1,CUST-01698,Family,35-44,Female,Egypt,Alexandria Coast,Alexandria,Mobile App,Social Media,Books & Stationery,School Backpack,School Backpack Model C,Wallet,Express,No Campaign,2,1073.66,0.0463,2047.81,1268.28,779.53,0.3807,1,4.7,No,5
ORD-004216,2025-09-17,2025,9,September,Q3,CUST-01109,Family,35-44,Female,Egypt,Canal & Sinai,Sharm El Sheikh,Mobile App,Search Engine,Home & Kitchen,Microwave,Microwave Model Lite,Debit Card,Express,Back to School,1,14514.39,0.1218,12746.03,8959.84,3786.19,0.297,3,2.9,No,5
ORD-004217,2025-10-26,2025,10,October,Q4,CUST-03145,Young Professional,25-34,Female,Egypt,Alexandria Coast,Marsa Matruh,Physical Store,Social Media,Fashion,Sneakers,Sneakers Model A,Wallet,Express,No Campaign,2,1338.46,0.0157,2634.96,1279.38,1355.58,0.5145,2,4.0,No,0
ORD-004218,2024-06-23,2024,6,June,Q2,CUST-04516,Student,18-24,Male,Egypt,Alexandria Coast,Borg El Arab,Marketplace,Search Engine,Books & Stationery,School Backpack,School Backpack Model Max,Credit Card,Standard,No Campaign,2,1404.47,0.0092,2783.02,1709.83,1073.19,0.3856,5,4.8,No,4
ORD-004219,2024-06-28,2024,6,June,Q2,CUST-03455,Student,18-24,Female,Egypt,Greater Cairo,6th of October,Online Store,Direct,Home & Kitchen,Coffee Machine,Coffee Machine Model A,Cash,Express,No Campaign,1,2592.53,0.0327,2507.75,1508.87,998.88,0.3983,3,4.1,No,1
ORD-004220,2024-02-21,2024,2,February,Q1,CUST-04461,Family,25-34,Male,Egypt,Greater Cairo,6th of October,Physical Store,Search Engine,Books & Stationery,Programming Book,Programming Book Model C,Cash,Store Pickup,No Campaign,1,1354.73,0,1354.73,739.47,615.26,0.4542,0,3.8,No,0
ORD-004221,2025-04-25,2025,4,April,Q2,CUST-04721,Student,18-24,Female,Egypt,Upper Egypt,Sohag,Online Store,Search Engine,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model B,Cash,Express,Ramadan Sale,1,5143.61,0.1654,4293.1,3124.61,1168.49,0.2722,3,4.5,No,1
ORD-004222,2025-11-30,2025,11,November,Q4,CUST-00309,Young Professional,35-44,Female,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Paid Ads,Fashion,Sneakers,Sneakers Model B,Bank Transfer,Standard,Black Friday,3,5501.37,0.1038,14790.82,8418.59,6372.23,0.4308,3,4.5,No,2
ORD-004223,2025-07-02,2025,7,July,Q3,CUST-02535,Corporate,45-54,Female,Egypt,Alexandria Coast,Alexandria,Mobile App,Direct,Books & Stationery,Desk Organizer,Desk Organizer Model B,Debit Card,Standard,Summer Offers,2,687.6,0.0241,1342.06,814.91,527.15,0.3928,7,5,No,1
ORD-004224,2024-11-27,2024,11,November,Q4,CUST-00276,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Physical Store,Paid Ads,Books & Stationery,Notebook Pack,Notebook Pack Model Pro,Debit Card,Store Pickup,Black Friday,6,176.4,0.1875,859.99,507.57,352.42,0.4098,1,3.9,No,0
ORD-004225,2024-08-16,2024,8,August,Q3,CUST-01853,Young Professional,25-34,Female,Egypt,Delta,Damietta,Mobile App,Social Media,Beauty,Sunscreen,Sunscreen Model Pro,Wallet,Express,No Campaign,2,292.52,0.0046,582.35,309.46,272.89,0.4686,3,4.5,No,1
ORD-004226,2024-10-21,2024,10,October,Q4,CUST-01165,Student,18-24,Male,Egypt,Delta,Damietta,Online Store,Direct,Fashion,Jacket,Jacket Model A,Credit Card,Express,No Campaign,3,4609.43,0,13828.29,7291.0,6537.29,0.4727,2,3.4,Yes,1
ORD-004227,2025-06-30,2025,6,June,Q2,CUST-04045,Student,25-34,Female,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Social Media,Sports,Dumbbell Set,Dumbbell Set Model Pro,Bank Transfer,Standard,No Campaign,1,6095.75,0.044,5827.44,3099.55,2727.89,0.4681,3,4.3,No,5
ORD-004228,2025-03-01,2025,3,March,Q1,CUST-02625,Premium,45-54,Female,Egypt,Greater Cairo,New Cairo,Mobile App,Search Engine,Electronics,Smart Watch,Smart Watch Model B,Wallet,Standard,Ramadan Sale,1,15651.49,0.0712,14536.74,11253.06,3283.68,0.2259,8,4.9,No,5
ORD-004229,2025-06-02,2025,6,June,Q2,CUST-00515,Family,35-44,Male,Egypt,Greater Cairo,New Cairo,Marketplace,Social Media,Sports,Football,Football Model A,Cash,Standard,No Campaign,1,622.85,0.0505,591.41,314.98,276.43,0.4674,7,3.9,No,1
ORD-004230,2024-02-24,2024,2,February,Q1,CUST-00714,Young Professional,25-34,Male,Egypt,Upper Egypt,Luxor,Online Store,Social Media,Books & Stationery,Notebook Pack,Notebook Pack Model Lite,Wallet,Store Pickup,No Campaign,6,235.06,0.0571,1329.82,764.7,565.12,0.425,2,4.5,No,5
ORD-004231,2024-04-03,2024,4,April,Q2,CUST-02666,Family,25-34,Female,Egypt,Greater Cairo,New Cairo,Online Store,Paid Ads,Sports,Fitness Tracker,Fitness Tracker Model A,Cash,Express,Ramadan Sale,2,4796.73,0.1333,8314.66,5560.03,2754.63,0.3313,3,3.4,No,6
ORD-004232,2025-01-27,2025,1,January,Q1,CUST-05015,Premium,45-54,Female,Egypt,Alexandria Coast,Alexandria,Physical Store,Email,Fashion,Handbag,Handbag Model B,Credit Card,Same Day,New Year Deals,4,3667.08,0.0185,14396.56,7308.77,7087.79,0.4923,1,3.5,Yes,0
ORD-004233,2025-03-06,2025,3,March,Q1,CUST-04416,Premium,45-54,Male,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Direct,Sports,Fitness Tracker,Fitness Tracker Model Max,Cash,Same Day,No Campaign,1,6662.6,0.088,6076.49,4015.7,2060.79,0.3391,1,4.3,No,1
ORD-004234,2024-08-08,2024,8,August,Q3,CUST-04084,Young Professional,18-24,Male,Egypt,Greater Cairo,Giza,Online Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model B,Cash,Express,Back to School,1,3386.35,0.1076,3022.1,1334.53,1687.57,0.5584,3,3.2,No,5
ORD-004235,2025-07-02,2025,7,July,Q3,CUST-03014,Premium,25-34,Male,Egypt,Greater Cairo,Cairo,Marketplace,Social Media,Home & Kitchen,Cookware Set,Cookware Set Model A,Credit Card,Standard,Summer Offers,1,6788.67,0.147,5790.51,3709.99,2080.52,0.3593,5,5,No,6
ORD-004236,2025-04-14,2025,4,April,Q2,CUST-00154,Premium,35-44,Female,Egypt,Greater Cairo,Cairo,Mobile App,Paid Ads,Fashion,Jacket,Jacket Model Pro,Cash,Standard,Ramadan Sale,2,2203.28,0.1139,3904.82,2025.99,1878.83,0.4812,4,3.7,No,2
ORD-004237,2025-08-19,2025,8,August,Q3,CUST-00252,Family,35-44,Female,Egypt,Greater Cairo,Cairo,Marketplace,Direct,Books & Stationery,Desk Organizer,Desk Organizer Model Max,Cash,Express,Back to School,1,258.24,0.1234,226.37,113.74,112.63,0.4975,1,3.6,No,2
ORD-004238,2025-04-01,2025,4,April,Q2,CUST-00497,Premium,45-54,Male,Egypt,Upper Egypt,Sohag,Physical Store,Email,Fashion,Jeans,Jeans Model Pro,Credit Card,Store Pickup,Ramadan Sale,3,2450.49,0.0996,6618.91,3995.64,2623.27,0.3963,1,3.0,Yes,0
ORD-004239,2024-08-16,2024,8,August,Q3,CUST-01472,Family,45-54,Male,Egypt,Greater Cairo,6th of October,Physical Store,Referral,Electronics,Headphones,Headphones Model C,Credit Card,Store Pickup,Back to School,1,3180.36,0.1148,2815.25,2258.92,556.33,0.1976,0,4.3,No,0
ORD-004240,2025-02-26,2025,2,February,Q1,CUST-01783,Corporate,35-44,Female,Egypt,Upper Egypt,Sohag,Mobile App,Referral,Electronics,Power Bank,Power Bank Model C,Debit Card,Express,No Campaign,4,1167.9,0.0046,4650.09,3486.12,1163.97,0.2503,1,4.4,No,5
ORD-004241,2024-08-13,2024,8,August,Q3,CUST-04396,Premium,25-34,Male,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Direct,Books & Stationery,Desk Organizer,Desk Organizer Model B,Credit Card,Standard,Back to School,3,650.17,0.0684,1817.16,1006.66,810.5,0.446,6,4.2,No,5
ORD-004242,2024-06-12,2024,6,June,Q2,CUST-04453,Family,45-54,Female,Egypt,Delta,Damietta,Marketplace,Direct,Electronics,Tablet,Tablet Model Lite,Wallet,Standard,Summer Offers,1,7854.18,0.141,6747.02,5346.51,1400.51,0.2076,4,5,No,1
ORD-004243,2024-07-04,2024,7,July,Q3,CUST-01598,Young Professional,25-34,Male,Egypt,Canal & Sinai,Sharm El Sheikh,Mobile App,Search Engine,Electronics,Laptop,Laptop Model B,Cash,Express,Summer Offers,1,55070.87,0.0868,50289.98,37346.39,12943.59,0.2574,1,4.9,No,1
ORD-004244,2024-03-02,2024,3,March,Q1,CUST-02652,Corporate,55+,Male,Egypt,Alexandria Coast,Alexandria,Mobile App,Direct,Electronics,Power Bank,Power Bank Model Max,Credit Card,Store Pickup,Ramadan Sale,3,2029.77,0.1204,5356.0,4172.61,1183.39,0.2209,0,4.0,No,3
ORD-004245,2024-10-10,2024,10,October,Q4,CUST-04405,Young Professional,18-24,Male,Egypt,Greater Cairo,Cairo,Mobile App,Social Media,Sports,Yoga Mat,Yoga Mat Model A,Bank Transfer,Standard,No Campaign,4,1165.49,0.0818,4280.48,2809.16,1471.32,0.3437,8,2.3,Yes,4
ORD-004246,2024-11-06,2024,11,November,Q4,CUST-03897,Premium,35-44,Female,Egypt,Greater Cairo,Cairo,Online Store,Direct,Fashion,Jacket,Jacket Model Lite,Wallet,Store Pickup,Black Friday,1,5639.03,0.2241,4375.26,2151.51,2223.75,0.5083,0,2.9,Yes,1
ORD-004247,2024-06-09,2024,6,June,Q2,CUST-00457,Premium,45-54,Female,Egypt,Alexandria Coast,Alexandria,Physical Store,Social Media,Books & Stationery,Programming Book,Programming Book Model Max,Credit Card,Store Pickup,No Campaign,5,649.39,0.046,3097.54,1765.89,1331.65,0.4299,2,5.0,No,0
ORD-004248,2024-07-01,2024,7,July,Q3,CUST-02362,Family,35-44,Female,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Social Media,Fashion,Sneakers,Sneakers Model A,Credit Card,Standard,No Campaign,2,4508.78,0.0847,8253.92,4646.87,3607.05,0.437,5,3.4,No,6
ORD-004249,2025-07-06,2025,7,July,Q3,CUST-00985,Young Professional,35-44,Female,Egypt,Delta,Zagazig,Physical Store,Social Media,Books & Stationery,Programming Book,Programming Book Model A,Credit Card,Store Pickup,Summer Offers,1,1487.85,0.0936,1348.62,826.68,521.94,0.387,2,5,No,0
ORD-004250,2025-12-19,2025,12,December,Q4,CUST-04159,Family,25-34,Female,Egypt,Upper Egypt,Assiut,Physical Store,Search Engine,Sports,Running Shoes,Running Shoes Model B,Wallet,Store Pickup,New Year Deals,1,6108.67,0.0172,6003.86,3492.07,2511.79,0.4184,2,4.6,No,0
ORD-004251,2025-06-07,2025,6,June,Q2,CUST-02846,Family,25-34,Female,Egypt,Greater Cairo,Giza,Mobile App,Search Engine,Electronics,Power Bank,Power Bank Model A,Cash,Express,Summer Offers,1,757.25,0.1095,674.29,561.77,112.52,0.1669,3,4.5,No,3
ORD-004252,2024-05-07,2024,5,May,Q2,CUST-03846,Premium,45-54,Male,Egypt,Alexandria Coast,Marsa Matruh,Online Store,Referral,Fashion,T-Shirt,T-Shirt Model Pro,Cash,Express,No Campaign,2,682.18,0,1364.36,689.16,675.2,0.4949,3,3.7,No,3
ORD-004253,2025-04-24,2025,4,April,Q2,CUST-01704,Corporate,35-44,Female,Egypt,Upper Egypt,Assiut,Online Store,Referral,Fashion,Dress,Dress Model B,Credit Card,Store Pickup,Ramadan Sale,3,1805.07,0.0954,4898.79,3026.2,1872.59,0.3823,0,4.7,No,2
ORD-004254,2025-12-19,2025,12,December,Q4,CUST-05154,Family,35-44,Male,Egypt,Delta,Tanta,Mobile App,Direct,Beauty,Makeup Kit,Makeup Kit Model C,Wallet,Standard,No Campaign,3,1334.9,0,4004.7,2020.44,1984.26,0.4955,3,4.5,No,5
ORD-004255,2025-10-24,2025,10,October,Q4,CUST-03343,Premium,35-44,Female,Egypt,Greater Cairo,6th of October,Mobile App,Social Media,Home & Kitchen,Air Fryer,Air Fryer Model C,Credit Card,Same Day,No Campaign,1,8656.82,0.0634,8108.25,5351.63,2756.62,0.34,0,3.9,No,4
ORD-004256,2024-11-02,2024,11,November,Q4,CUST-03621,Corporate,55+,Female,Egypt,Greater Cairo,Giza,Online Store,Social Media,Books & Stationery,Desk Organizer,Desk Organizer Model A,Wallet,Express,Black Friday,1,543.55,0.2217,423.05,220.1,202.95,0.4797,1,4.2,No,5
ORD-004257,2024-04-14,2024,4,April,Q2,CUST-04432,Premium,45-54,Female,Egypt,Canal & Sinai,Ismailia,Physical Store,Search Engine,Electronics,Power Bank,Power Bank Model A,Credit Card,Store Pickup,No Campaign,1,550.76,0.0016,549.89,411.7,138.19,0.2513,1,5,No,0
ORD-004258,2024-06-01,2024,6,June,Q2,CUST-02152,Young Professional,18-24,Female,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Email,Beauty,Makeup Kit,Makeup Kit Model Pro,Wallet,Standard,No Campaign,1,778.49,0,778.49,345.24,433.25,0.5565,7,4.8,No,3
ORD-004259,2025-07-10,2025,7,July,Q3,CUST-05136,Premium,35-44,Female,Egypt,Delta,Mansoura,Physical Store,Search Engine,Beauty,Perfume,Perfume Model Pro,Debit Card,Store Pickup,Summer Offers,1,3985.47,0.093,3615.0,1749.89,1865.11,0.5159,1,4.4,No,0
ORD-004260,2024-05-31,2024,5,May,Q2,CUST-03650,Family,25-34,Male,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Direct,Books & Stationery,Pen Set,Pen Set Model Max,Debit Card,Express,No Campaign,1,137.04,0.0375,131.9,68.91,62.99,0.4776,3,3.2,No,6
ORD-004261,2024-05-24,2024,5,May,Q2,CUST-01570,Premium,45-54,Male,Egypt,Greater Cairo,6th of October,Mobile App,Direct,Fashion,Jeans,Jeans Model A,Credit Card,Standard,No Campaign,1,829.41,0.0938,751.61,362.9,388.71,0.5172,7,3.9,No,4
ORD-004262,2025-11-29,2025,11,November,Q4,CUST-04087,Student,18-24,Male,Egypt,Greater Cairo,New Cairo,Online Store,Email,Fashion,Handbag,Handbag Model Lite,Credit Card,Standard,Black Friday,2,3419.08,0.1591,5750.23,3518.22,2232.01,0.3882,8,4.6,No,3
ORD-004263,2024-08-21,2024,8,August,Q3,CUST-00788,Family,25-34,Female,Egypt,Delta,Zagazig,Mobile App,Social Media,Books & Stationery,Pen Set,Pen Set Model B,Cash,Express,Back to School,3,214.81,0.0555,608.67,297.85,310.82,0.5107,2,3.8,No,6
ORD-004264,2025-01-23,2025,1,January,Q1,CUST-03515,Young Professional,18-24,Male,Egypt,Canal & Sinai,Sharm El Sheikh,Marketplace,Direct,Sports,Running Shoes,Running Shoes Model C,Wallet,Standard,New Year Deals,1,5835.74,0.0573,5501.48,3663.47,1838.01,0.3341,7,4.2,No,2
ORD-004265,2024-11-26,2024,11,November,Q4,CUST-03943,Young Professional,18-24,Female,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Search Engine,Home & Kitchen,Cookware Set,Cookware Set Model Pro,Wallet,Standard,Black Friday,1,8537.39,0.1089,7608.03,5564.39,2043.64,0.2686,5,3.0,No,3
ORD-004266,2024-11-19,2024,11,November,Q4,CUST-02397,Family,35-44,Male,Egypt,Delta,Zagazig,Physical Store,Social Media,Fashion,Handbag,Handbag Model Max,Wallet,Store Pickup,Black Friday,2,4393.35,0.1371,7582.38,3740.24,3842.14,0.5067,2,4.8,No,0
ORD-004267,2025-01-26,2025,1,January,Q1,CUST-01464,Student,18-24,Female,Egypt,Alexandria Coast,Marsa Matruh,Physical Store,Referral,Electronics,Headphones,Headphones Model A,Credit Card,Store Pickup,No Campaign,1,1331.74,0,1331.74,981.54,350.2,0.263,1,5,No,0
ORD-004268,2025-06-24,2025,6,June,Q2,CUST-03937,Student,25-34,Male,Egypt,Delta,Tanta,Mobile App,Direct,Beauty,Sunscreen,Sunscreen Model Max,Debit Card,Express,No Campaign,2,953.95,0.0159,1877.49,1099.88,777.61,0.4142,2,4.3,No,1
ORD-004269,2025-11-16,2025,11,November,Q4,CUST-00316,Corporate,25-34,Female,Egypt,Canal & Sinai,Ismailia,Online Store,Direct,Fashion,Jeans,Jeans Model C,Credit Card,Standard,No Campaign,5,2327.39,0.0369,11207.21,5514.86,5692.35,0.5079,6,3.6,Yes,5
ORD-004270,2024-12-23,2024,12,December,Q4,CUST-04853,Student,18-24,Female,Egypt,Upper Egypt,Qena,Mobile App,Email,Electronics,Power Bank,Power Bank Model C,Credit Card,Standard,New Year Deals,1,961.29,0.0831,881.37,718.49,162.88,0.1848,5,3.9,No,2
ORD-004271,2024-11-05,2024,11,November,Q4,CUST-03413,Premium,45-54,Female,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Email,Fashion,Handbag,Handbag Model C,Credit Card,Store Pickup,Black Friday,1,1677.43,0.2059,1331.98,643.39,688.59,0.517,0,2.9,Yes,5
ORD-004272,2025-03-15,2025,3,March,Q1,CUST-00393,Family,25-34,Female,Egypt,Alexandria Coast,Marsa Matruh,Physical Store,Paid Ads,Electronics,Smart Watch,Smart Watch Model B,Debit Card,Store Pickup,No Campaign,1,13743.56,0.0574,12954.27,10765.23,2189.04,0.169,0,4.7,No,0
ORD-004273,2025-08-28,2025,8,August,Q3,CUST-00309,Family,45-54,Female,Egypt,Greater Cairo,6th of October,Marketplace,Direct,Electronics,Power Bank,Power Bank Model A,Credit Card,Express,Back to School,1,1299.32,0.0475,1237.62,930.94,306.68,0.2478,2,3.6,No,1
ORD-004274,2025-06-30,2025,6,June,Q2,CUST-03157,Family,45-54,Female,Egypt,Greater Cairo,6th of October,Mobile App,Direct,Books & Stationery,Desk Organizer,Desk Organizer Model C,Debit Card,Standard,Summer Offers,1,644.23,0.0825,591.07,336.18,254.89,0.4312,8,4.2,No,3
ORD-004275,2024-02-01,2024,2,February,Q1,CUST-03227,Corporate,35-44,Female,Egypt,Upper Egypt,Luxor,Mobile App,Email,Books & Stationery,Programming Book,Programming Book Model Pro,Cash,Standard,No Campaign,4,579.45,0.0211,2268.85,1223.15,1045.7,0.4609,6,4.0,No,3
ORD-004276,2024-01-18,2024,1,January,Q1,CUST-03801,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Physical Store,Direct,Electronics,Smart Watch,Smart Watch Model B,Wallet,Store Pickup,New Year Deals,1,6950.84,0.038,6686.53,5197.14,1489.39,0.2227,2,5,No,0
ORD-004277,2024-04-07,2024,4,April,Q2,CUST-01649,Family,35-44,Female,Egypt,Greater Cairo,New Cairo,Marketplace,Direct,Home & Kitchen,Air Fryer,Air Fryer Model Lite,Debit Card,Express,Ramadan Sale,1,4142.43,0.0775,3821.54,2325.82,1495.72,0.3914,3,4.6,No,3
ORD-004278,2024-01-09,2024,1,January,Q1,CUST-04322,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Mobile App,Email,Fashion,Sneakers,Sneakers Model C,Wallet,Express,No Campaign,2,4248.98,0.0614,7975.96,4116.35,3859.61,0.4839,1,4.8,No,4
ORD-004279,2024-04-03,2024,4,April,Q2,CUST-03012,Premium,35-44,Female,Egypt,Greater Cairo,6th of October,Mobile App,Search Engine,Fashion,T-Shirt,T-Shirt Model Max,Credit Card,Standard,No Campaign,2,1085.89,0.0915,1973.14,1282.35,690.79,0.3501,7,4.5,No,3
ORD-004280,2024-11-21,2024,11,November,Q4,CUST-00576,Young Professional,25-34,Male,Egypt,Greater Cairo,6th of October,Physical Store,Direct,Electronics,Laptop,Laptop Model A,Credit Card,Store Pickup,No Campaign,1,70785.77,0.0909,64348.81,52251.21,12097.6,0.188,1,5,No,0
ORD-004281,2025-08-17,2025,8,August,Q3,CUST-04927,Young Professional,35-44,Female,Egypt,Upper Egypt,Luxor,Online Store,Search Engine,Books & Stationery,School Backpack,School Backpack Model Pro,Credit Card,Express,Back to School,1,1169.01,0.0712,1085.79,596.79,489.0,0.4504,3,5,No,5
ORD-004282,2025-09-08,2025,9,September,Q3,CUST-03141,Family,45-54,Female,Egypt,Greater Cairo,6th of October,Mobile App,Social Media,Electronics,Smartphone,Smartphone Model Max,Wallet,Standard,No Campaign,4,16167.03,0,64668.12,52158.38,12509.74,0.1934,8,5,No,5
ORD-004283,2024-03-04,2024,3,March,Q1,CUST-03649,Family,25-34,Male,Egypt,Greater Cairo,Giza,Online Store,Social Media,Fashion,Handbag,Handbag Model Pro,Credit Card,Same Day,No Campaign,5,909.49,0.0475,4331.53,2314.01,2017.52,0.4658,1,3.9,No,6
ORD-004284,2025-04-04,2025,4,April,Q2,CUST-02488,Family,35-44,Female,Egypt,Greater Cairo,New Cairo,Online Store,Social Media,Fashion,Dress,Dress Model C,Wallet,Standard,Ramadan Sale,4,3998.83,0.1387,13776.69,7237.57,6539.12,0.4747,6,4.6,No,1
ORD-004285,2025-08-16,2025,8,August,Q3,CUST-00456,Young Professional,18-24,Female,Egypt,Greater Cairo,Cairo,Marketplace,Direct,Home & Kitchen,Microwave,Microwave Model Max,Debit Card,Express,No Campaign,1,19666.71,0.0377,18924.97,11646.08,7278.89,0.3846,1,4.8,No,3
ORD-004286,2024-01-24,2024,1,January,Q1,CUST-04451,Family,35-44,Female,Egypt,Greater Cairo,Cairo,Mobile App,Search Engine,Fashion,Jacket,Jacket Model B,Bank Transfer,Standard,New Year Deals,2,5273.08,0.1095,9391.39,5731.01,3660.38,0.3898,3,5,No,5
ORD-004287,2025-04-22,2025,4,April,Q2,CUST-03968,Family,25-34,Female,Egypt,Delta,Tanta,Mobile App,Search Engine,Electronics,Laptop,Laptop Model Max,Credit Card,Standard,Ramadan Sale,1,69381.6,0.0844,63526.33,52799.14,10727.19,0.1689,3,3.6,No,2
ORD-004288,2025-02-18,2025,2,February,Q1,CUST-03871,Young Professional,18-24,Male,Egypt,Alexandria Coast,Borg El Arab,Online Store,Search Engine,Fashion,Jacket,Jacket Model C,Credit Card,Standard,No Campaign,1,5270.97,0,5270.97,2969.09,2301.88,0.4367,4,2.4,Yes,4
ORD-004289,2025-07-16,2025,7,July,Q3,CUST-01807,Premium,45-54,Male,Egypt,Alexandria Coast,Alexandria,Mobile App,Direct,Fashion,T-Shirt,T-Shirt Model C,Wallet,Store Pickup,No Campaign,5,920.76,0,4603.8,2317.44,2286.36,0.4966,1,4.3,No,2
